Date,CAC Index,AC FP Equity,AF FP Equity,AI FP Equity,ALU FP Equity,ALO FP Equity,MT NA Equity,CS FP Equity,BNP FP Equity,EN FP Equity,CAP FP Equity,CA FP Equity,ACA FP Equity,BN FP Equity,DEXB BB Equity,EAD FP Equity,EDF FP Equity,EI FP Equity,FTE FP Equity,GSZ FP Equity,OR FP Equity,LG FP Equity,MMB FP Equity,MC FP Equity,ML FP Equity,RI FP Equity,UG FP Equity,PP FP Equity,RNO FP Equity,SGO FP Equity,SAN FP Equity,SU FP Equity,GLE FP Equity,STM FP Equity,SEV FP Equity,FP FP Equity,UL FP Equity,VK FP Equity,VIE FP Equity,DG FP Equity,VIV FP Equity,TEC FP Equity
2001-02-23,5322.84,43.3108,20.77,49.7871,42.5,273.308,3.45,30.3262,42.2869,35.7405,187.4,64.35,,35.0552,17.98,22.25,,16.5,54.5205,,80.0,86.7517,59.5161,65.55,43.35,22.8085,52.0,219.3,58.4,38.2477,60.05,67.2584,56.9756,36.22,,38.0699,49.2827,11.3536,44.6002,16.3715,68.85,36.9776
2001-02-26,5415.1,43.2636,21.16,49.8539,44.0,272.2081,3.6,30.9875,42.5762,36.53,188.5,63.0,,35.8572,17.85,22.75,,16.29,57.2891,,82.3,85.2645,60.9677,67.35,43.0,22.3461,51.5,226.0,57.8,37.4528,61.65,67.5964,57.3281,37.06,,38.5633,49.5149,11.1789,45.3004,16.1997,70.15,37.4594
2001-02-27,5437.76,41.9869,21.0,49.4532,44.03,279.5403,3.65,31.6488,43.2271,36.6415,190.5,62.8,,35.3854,18.04,22.61,,16.645,58.9929,,81.9,86.256,61.1129,68.0,41.21,23.1167,50.0,224.5,57.6,38.5657,60.5,70.4934,57.9451,37.25,,38.2426,49.5407,11.1595,44.2501,16.077,70.1,38.1821
2001-02-28,5367.48,40.3699,20.44,49.6536,42.3,274.9577,3.65,32.4046,42.8173,36.3755,190.4,63.45,,35.4562,18.07,22.5,,16.65,55.1168,,81.5,87.5779,61.5484,66.75,41.5,23.1167,49.1167,219.1,58.4,37.7026,59.0,68.5621,58.562,34.2,,37.8725,49.0246,11.1595,44.7266,16.077,68.6,37.2667
2001-03-01,5341.34,41.8451,20.95,51.1562,41.68,270.1918,3.7,32.5936,42.4315,36.2382,177.5,62.6,,35.2675,18.56,22.5,,16.55,53.2001,,84.0,89.6434,59.8064,65.1,40.6,24.0414,51.3333,211.5,61.2,39.0881,57.5,67.693,58.2535,32.0,,38.4646,48.1216,10.8684,44.9308,15.5493,67.0,38.9289
2001-03-02,5291.92,42.0153,20.05,52.7256,42.2,265.5175,3.5,31.4599,41.2502,35.4402,173.6,63.3,,34.89,18.99,22.05,,16.625,53.1575,,79.85,90.0565,58.7419,64.05,40.4,24.3496,51.3333,205.6,60.0,39.1108,59.5,69.9623,57.6366,33.98,,37.5024,46.7024,10.4511,44.2501,16.077,67.0,38.5434
2001-03-05,5368.83,43.5,20.5,54.7291,44.66,265.7925,3.5,31.2709,42.1422,35.6118,176.4,64.4,,34.6305,18.68,22.57,,16.615,55.4149,,80.25,90.4696,58.7903,63.5,40.21,24.4266,50.9167,207.3,58.6,39.724,60.5,71.4591,57.2841,37.09,,37.9958,47.2959,10.8684,44.4932,15.7456,67.9,37.7003
2001-03-06,5457.28,44.4456,21.07,53.4268,47.65,273.9495,3.65,31.885,42.2387,38.4007,185.1,64.5,,34.0172,18.58,22.5,,16.75,58.3113,,80.5,90.8827,60.5806,64.2,39.96,24.5037,50.6667,211.2,60.7,39.6332,59.45,71.6522,58.0772,39.88,,38.1686,46.8314,11.2565,43.5693,15.4634,69.7,37.6521
2001-03-07,5483.68,44.9184,21.75,54.9295,47.35,265.8841,3.55,31.6961,44.2879,39.7308,192.0,64.4,,33.7813,18.4,22.79,,16.65,57.2465,,81.0,93.9397,62.4677,63.2,40.45,24.0414,52.4667,217.5,61.2,40.7007,60.4,73.2938,58.7382,39.8,,37.8725,46.8314,12.993500000000001,43.861,15.9297,69.65,37.7485
2001-03-08,5438.66,43.6702,21.25,56.766,45.2,277.1574,3.65,31.5307,45.8068,38.6152,188.6,61.55,,33.7105,18.1,23.4,,16.28,57.4169,,80.75,90.5522,61.6452,64.1,40.44,23.9335,53.0,212.0,63.4,40.0874,57.05,74.7423,60.4567,39.5,,38.0205,47.7087,12.9062,43.2775,15.9788,70.5,37.5799
2001-03-09,5368.89,45.0981,21.33,53.4268,42.5,282.7482,3.5,31.389,45.2764,37.8429,181.7,61.1,,33.9464,18.05,23.46,,16.6,55.7557,,80.0,91.6263,60.4839,61.85,40.4,23.9181,52.3333,207.0,62.0,40.1783,56.35,74.2112,59.8398,36.5,,37.8478,47.4765,12.7121,44.8822,16.5924,71.0,37.9412
2001-03-12,5242.4,45.1076,21.0,54.0613,39.24,277.249,3.35,30.7986,44.0709,36.3069,173.2,60.4,,33.569,18.19,23.1,,16.55,53.3278,,78.1,92.122,59.5645,58.5,40.3,23.4557,52.4667,205.3,62.05,40.5644,56.25,72.4247,58.8704,34.0,,37.157,47.2185,12.9062,46.3896,16.9361,69.0,38.5434
2001-03-13,5186.87,43.4811,21.35,53.1597,39.7,275.416,3.35,31.1056,43.8781,35.1827,173.0,60.2,,31.9648,17.99,22.9,,16.005,54.3501,,77.35,84.934,59.5161,57.5,39.49,23.4249,49.8333,205.1,58.0,37.7253,56.0,71.1694,59.3111,35.05,,36.7375,45.7477,12.4695,47.508,16.322400000000002,68.25,39.6034
2001-03-14,5115.5,42.9515,20.0,51.5903,39.93,265.7925,3.21,30.1136,42.7208,34.7537,169.3,59.35,,31.8941,17.4,22.49,,16.0,52.9445,,75.6,84.0252,57.2419,56.25,38.05,23.24,47.75,198.0,54.1,36.3399,55.5,68.8518,56.2265,36.2,,37.5764,45.6703,12.1687,46.8273,16.077,67.1,38.5434
2001-03-15,5177.66,41.9869,19.75,52.6922,40.4,265.7925,3.2,29.4051,43.637,34.6679,175.2,59.45,,32.5546,17.51,21.5,,15.695,55.3724,,77.5,83.0338,59.4677,55.7,37.99,23.3324,47.15,196.0,53.0,36.567,56.5,69.7209,56.7553,37.32,,38.4893,46.7024,11.9649,47.0801,16.322400000000002,67.5,39.2661
2001-03-16,5104.77,41.2966,20.13,51.7572,37.95,261.2098,3.1,29.4996,43.1066,34.9511,159.5,58.35,,31.9648,17.32,22.8,,16.2,54.0945,,77.0,82.9511,58.6452,55.55,38.3,22.7931,47.5167,192.5,55.0,37.1348,53.4,66.9205,55.4334,36.8,,37.7738,44.9479,11.635,48.1402,16.1261,67.0,38.0135
2001-03-19,5048.6,40.9467,19.69,51.9576,36.8,263.1345,3.02,29.0508,42.986,34.5306,153.4,57.25,,32.8141,17.0,21.74,,16.4,51.2833,,75.45,81.5879,56.371,53.6,38.5,22.9318,47.4667,196.0,53.55,35.9083,57.2,66.0514,55.7859,37.47,,37.3544,45.1543,11.7223,48.0818,16.4942,66.95,38.2544
2001-03-20,5138.4,41.6938,19.95,52.0578,39.24,253.4194,3.25,29.6649,44.0227,36.2297,155.8,58.55,,32.7905,16.78,20.21,,16.395,53.2001,,76.25,82.3728,56.7097,56.65,38.0,23.4866,48.2,204.0,54.5,35.8402,60.0,63.7338,56.7553,38.5,,37.7491,45.4123,11.8776,47.6539,16.6906,67.6,37.0981
2001-03-21,5023.76,40.663,19.59,50.9224,37.65,266.709,3.05,29.0272,43.0101,33.1662,142.0,58.2,,32.3187,16.51,19.6,,16.135,49.4944,,73.75,84.4383,54.2419,55.5,36.45,22.6081,47.55,195.0,56.0,35.8856,60.8,60.4988,54.1114,37.46,,37.9958,46.2638,11.5476,47.6831,16.2242,65.2,34.93
2001-03-22,4824.82,39.481,18.0,50.5885,37.0,267.7172,3.0,26.2874,40.985,30.8922,134.0,58.1,,32.13,16.01,19.2,,16.0,47.9184,,71.15,78.5722,50.4194,52.7,34.95,21.4215,45.1,187.9,52.75,32.8195,57.6,57.9398,50.8947,37.7,,37.231,44.535,11.3244,46.0979,15.9788,62.6,33.9664
2001-03-23,4951.13,39.9727,19.46,51.6571,40.4,269.1836,3.1,26.9251,42.0699,30.8836,142.0,58.5,,32.2951,16.34,18.93,,16.0,50.8574,,73.75,77.0851,52.3548,53.75,34.9,21.1132,45.6833,188.8,55.05,34.5229,59.65,59.1952,53.6267,40.18,,36.2688,44.5608,12.0328,47.6345,16.4452,64.3,35.4841
2001-03-26,5124.8,42.3179,19.15,51.4233,42.21,275.8742,3.1,28.5312,43.203,31.407,148.9,60.85,,32.7197,16.36,18.9,,15.8,54.9464,,77.9,81.0096,55.0161,56.3,36.74,21.8838,46.5,203.8,56.65,35.2724,58.25,61.7059,55.5215,42.12,,36.8856,45.0769,12.0231,47.508,16.4452,66.55,35.3395
2001-03-27,5235.6,42.3652,19.43,53.6606,42.82,284.123,3.1,28.602,45.0112,32.6084,144.0,61.5,,32.932,16.5,20.05,,15.75,58.0984,,79.1,84.7688,56.5161,59.4,37.25,22.5927,47.45,202.0,56.5,35.1361,59.65,64.6994,59.0467,42.48,,37.9465,46.8056,12.0134,46.6814,16.6415,68.0,36.6163
2001-03-28,5150.43,42.0815,19.9,53.2933,39.75,277.7073,3.16,27.6101,44.5531,33.3378,137.4,59.9,,33.8756,16.52,20.06,,15.95,56.565,,77.6,82.7859,54.6774,57.9,36.58,22.716,46.9833,199.3,57.8,36.3399,59.5,61.561,57.6366,40.7,,37.6751,45.6961,11.4506,47.829,17.022,68.45,37.339
2001-03-29,5157.92,40.8994,19.38,53.0929,36.8,288.7056,3.16,27.8226,45.2523,32.2652,131.4,61.15,,33.1207,16.16,20.44,,15.9,55.3298,,78.05,80.8856,56.8065,58.0,36.08,23.0396,48.6167,196.5,57.8,36.4989,60.75,63.2509,59.7517,40.18,,38.0452,45.7219,12.3045,46.341,16.9974,68.3,38.3025
2001-03-30,5180.45,40.2375,19.4,53.2265,34.25,285.4978,3.18,29.7357,45.9514,32.6084,130.0,61.8,,33.9228,16.71,21.01,,16.25,56.5224,,76.9,82.6207,55.5,57.0,36.89,23.3787,47.8333,195.0,57.3,37.1348,63.2,63.7338,61.6905,39.5,,37.8725,46.2122,12.5957,48.286,17.1815,68.85,38.2544
2001-04-02,5210.48,39.7174,19.66,53.9277,33.75,292.9216,3.21,30.09,46.1684,33.5094,128.4,60.3,,33.6633,16.68,20.79,,16.295,59.078,,77.0,82.4554,56.0323,57.75,37.05,23.2554,47.6667,199.9,57.8,36.3399,63.2,62.6233,62.3956,38.68,,38.4893,47.8635,12.1493,48.6264,17.022,69.5,38.2303
2001-04-03,5004.0,39.7741,18.35,53.0595,30.59,278.1656,3.19,28.3659,44.6978,32.4282,114.2,59.8,,32.0828,16.67,20.41,,15.925,56.0113,,73.05,80.142,54.7258,55.05,35.87,23.3633,46.3333,189.9,55.2,33.5008,61.5,60.2574,58.7382,35.85,,37.7491,47.0895,11.838799999999999,49.4531,16.9361,66.1,39.1457
2001-04-04,5071.82,40.7103,18.05,52.926,31.9,280.4569,2.95,28.0116,45.0835,32.8143,120.8,60.9,,31.7761,16.41,20.4,,16.0,58.3539,,74.0,83.3642,55.9839,56.0,35.9,23.3324,45.9,189.2,55.95,36.1128,63.9,61.223,60.1042,36.7,,38.1192,44.8963,11.6835,48.8209,16.5924,65.6,39.7238
2001-04-05,5158.56,42.5543,18.67,53.4268,32.41,281.2817,3.2,28.8146,45.7344,33.5437,124.0,60.6,,32.2007,16.89,19.66,,16.24,61.2077,,77.3,83.4469,55.4516,56.9,35.77,22.5002,47.5167,194.7,57.95,35.3178,64.8,63.8786,60.9415,37.62,,37.9218,44.8963,11.9843,48.5584,16.1138,66.5,39.2902
2001-04-06,5139.71,41.0886,18.98,54.2616,31.1,288.2473,3.19,28.3422,45.5657,33.3721,120.9,61.6,,31.4694,16.98,19.5,,15.95,59.8021,,77.1,85.8429,53.8064,57.4,34.55,23.1167,49.3333,192.6,56.55,34.1595,65.8,63.6372,61.2499,38.34,,38.6867,45.5413,12.3531,48.6264,16.4206,67.0,39.7479
2001-04-09,5183.22,40.663,18.37,56.0648,31.75,286.4143,3.09,28.7201,45.4692,34.256,117.0,62.25,,31.9648,17.09,20.0,,15.635,61.5059,,77.95,85.2645,55.1129,59.0,34.0,22.5002,48.6333,193.6,56.9,34.5002,65.15,63.3958,61.6465,36.85,,38.4893,45.9284,12.0231,48.0429,16.8133,67.9,40.1093
2001-04-10,5331.23,42.4314,19.12,56.6324,34.45,280.3652,3.09,29.4523,46.0961,36.5986,124.0,63.0,,32.4838,16.95,20.3,,15.88,65.0838,,81.5,86.4212,55.9839,60.85,34.52,22.8085,50.5667,199.5,57.7,36.2263,66.1,63.7338,62.3956,39.15,,39.3528,45.5413,11.9358,48.1402,17.0588,70.0,40.5911
2001-04-11,5361.53,42.3179,19.1,56.6324,36.02,282.7482,3.17,29.3815,46.7952,37.5683,133.0,62.2,,32.3187,16.86,20.5,,15.875,64.3171,,80.85,85.0993,56.8065,60.65,34.05,23.3941,50.8833,204.0,57.4,36.1582,65.4,65.0857,62.3956,41.6,,39.2295,44.9479,12.2366,47.3135,16.8501,72.45,39.8684
2001-04-12,5372.71,42.4598,20.1,55.4303,36.0,287.7891,3.19,29.7121,46.8676,37.4653,128.9,63.5,,33.4038,16.47,20.55,,16.0,64.4449,,80.85,86.6691,58.8387,59.35,34.56,23.3787,51.45,199.0,58.4,36.2263,63.5,66.4376,61.9549,41.59,,39.5996,45.3091,12.2269,47.0218,16.6906,72.35,40.0129
2001-04-13,5372.71,42.4598,20.1,55.4303,36.0,287.7891,3.19,29.7121,46.8676,37.4653,128.9,63.5,,33.4038,16.47,20.55,,16.0,64.4449,,80.85,86.6691,58.8387,59.35,34.56,23.3787,51.45,199.0,58.4,36.2263,63.5,66.4376,61.9549,41.59,,39.5996,45.3091,12.2269,47.0218,16.6906,72.35,40.0129
2001-04-16,5372.71,42.4598,20.1,55.4303,36.0,287.7891,3.19,29.7121,46.8676,37.4653,128.9,63.5,,33.4038,16.47,20.55,,16.0,64.4449,,80.85,86.6691,58.8387,59.35,34.56,23.3787,51.45,199.0,58.4,36.2263,63.5,66.4376,61.9549,41.59,,39.5996,45.3091,12.2269,47.0218,16.6906,72.35,40.0129
2001-04-17,5340.98,42.2706,19.5,55.0964,33.57,299.3373,3.25,29.5468,46.6747,36.7102,124.5,64.0,,33.97,16.9,20.1,,15.795,64.2319,,81.0,86.256,58.8871,59.2,34.97,23.3787,51.7167,197.1,58.4,36.3399,63.5,66.8239,61.6905,40.5,,39.945,45.6187,12.324,46.73,16.1997,71.7,40.4706
2001-04-18,5505.08,41.637,19.73,55.6641,37.25,307.0361,3.24,30.6096,47.3497,38.3149,137.4,65.5,,34.3946,16.9,20.75,,16.5,67.7246,,82.8,85.9255,60.9677,63.0,34.6,23.579,51.1333,200.4,59.65,37.3619,63.25,68.5621,63.9378,44.0,,39.6242,45.2833,12.6054,47.7512,15.9052,74.4,40.4706
2001-04-19,5480.05,43.3108,19.6,55.9312,36.57,302.4535,3.25,30.9403,48.3623,39.0443,147.0,64.2,,33.4982,17.02,20.2,,16.19,69.0025,,79.7,88.4041,60.8226,62.0,34.64,23.055,51.7,198.0,59.5,37.4982,61.8,70.1071,63.9378,43.39,,39.4762,45.9284,12.7315,46.4869,15.8683,74.7,40.4706
2001-04-20,5449.34,43.1217,20.6,55.4303,35.8,305.6613,3.07,30.3262,47.7355,38.8726,148.0,63.6,,33.2623,16.9,19.9,,16.0,67.895,,81.9,89.726,60.9194,60.95,35.2,23.6407,52.35,195.0,59.95,37.6799,61.7,71.0728,63.0125,43.08,,39.3282,44.9479,12.6345,46.1951,15.7088,74.85,40.567
2001-04-23,5396.85,42.6962,20.68,54.8961,34.8,304.6532,3.15,29.9483,46.9158,38.7353,142.0,63.6,,33.4982,16.73,19.8,,15.99,66.8302,,80.65,86.7517,61.3548,60.5,35.7,23.24,51.65,193.9,60.1,37.9979,61.4,69.0449,63.1006,42.37,,39.2295,45.7993,12.9741,45.8061,15.942,74.4,40.2538
2001-04-24,5424.43,43.4149,20.39,54.4286,33.3,298.7874,3.24,30.0664,46.7711,39.2588,145.8,63.5,,33.05,17.02,20.1,,16.07,67.7246,,81.1,88.3215,60.7258,61.5,35.85,23.4403,52.1,191.9,59.6,37.7026,61.15,70.1071,63.1887,42.16,,40.1917,45.5155,12.9159,46.3896,16.322400000000002,76.4,41.2174
2001-04-25,5407.84,43.0177,20.5,54.3284,32.28,302.4535,3.24,30.0428,46.9158,39.3017,144.8,63.15,,33.2151,17.39,19.6,,15.84,66.9154,,81.0,85.0993,59.9516,62.15,35.85,23.2862,51.95,190.0,56.7,37.044,62.0,71.4591,63.5413,41.95,,40.5865,45.4897,12.8383,45.9131,16.4206,76.0,41.6751
2001-04-26,5481.73,44.7293,20.5,54.0613,33.63,302.4535,3.24,30.4207,47.6873,39.6879,152.0,64.9,,32.9792,17.63,20.1,,15.745,67.3839,,82.15,86.0907,60.0,65.0,36.27,23.810200000000002,53.7333,191.2,57.85,37.7026,65.05,70.4934,63.5413,41.95,,41.1539,45.1543,12.7897,46.9731,16.4697,76.25,41.9642
2001-04-27,5575.97,45.1549,20.42,55.4971,34.12,302.4535,3.24,31.2709,48.1694,40.9407,155.4,65.55,,34.371,17.68,20.63,,16.3,67.5117,,84.05,89.2303,61.1129,68.15,36.72,24.0414,52.9333,195.4,57.8,38.5203,66.05,71.8936,65.7445,43.2,,41.8694,45.6703,13.0129,47.3524,16.3838,77.3,42.1569
2001-04-30,5640.03,45.2967,20.7,56.6992,36.7,297.8709,3.24,31.4127,48.3141,41.3783,162.9,65.05,,34.5598,17.79,20.5,,16.15,69.8544,,82.05,89.4782,63.3871,69.6,37.41,24.0876,53.65,194.1,57.95,38.6111,67.6,74.3078,64.07,45.45,,41.45,46.1864,13.1973,48.004,16.1997,78.05,42.2773
2001-05-01,5640.03,45.2967,20.7,56.6992,36.7,297.8709,3.2,31.4127,48.3141,41.3783,162.9,65.05,,34.5598,17.79,20.5,,16.15,69.8544,,82.05,89.4782,63.3871,69.6,37.41,24.0876,53.65,194.1,57.95,38.6111,67.6,74.3078,64.07,45.45,,41.45,46.1864,13.1973,48.004,16.1997,78.05,42.2773
2001-05-02,5572.91,44.5591,20.53,55.6641,38.0,297.8709,3.2,32.5227,47.2533,42.2193,159.2,66.15,,33.7341,17.81,20.15,,16.225,67.3413,,80.5,88.8172,61.7903,68.65,38.2,23.9951,52.8333,195.6,58.35,38.4294,66.4,72.6662,63.3209,45.75,,40.167,46.3154,13.1391,46.9731,16.4452,76.95,40.3261
2001-05-03,5457.07,44.8239,20.0,54.0947,37.0,288.7056,3.38,32.3102,46.6506,40.7605,149.6,65.1,,33.2623,17.65,19.76,,16.34,63.593,,79.0,87.4127,60.9677,66.4,38.1,23.7948,52.35,191.0,57.7,38.702,66.0,71.3625,61.7787,44.54,,38.7854,46.3412,12.9838,47.3135,16.7888,76.15,41.9401
2001-05-04,5455.55,45.8641,20.07,56.4321,37.1,284.0313,3.38,31.6488,46.53,40.7605,136.4,64.95,,34.1587,17.57,19.93,,16.45,61.9744,,81.8,87.7431,60.7742,67.55,37.3,24.2109,52.3167,194.5,58.0,39.1789,66.6,69.8657,59.4873,44.45,,39.5502,46.3154,13.4884,47.9846,16.8133,75.85,42.0846
2001-05-07,5498.52,45.5804,20.1,55.1632,38.01,285.5894,3.35,31.8378,46.3372,40.9836,139.9,64.55,,34.6541,17.83,20.11,,16.1,62.7411,,80.55,88.4867,60.7258,68.85,38.06,23.6407,52.5667,193.5,59.0,39.2471,66.5,69.914,60.5449,44.55,,40.5618,46.4444,13.5272,47.6539,16.6292,76.45,42.7591
2001-05-08,5516.93,45.3913,20.45,55.7309,38.4,290.3554,3.21,32.1448,46.2407,41.0952,136.0,65.15,,34.8428,17.99,20.05,,16.45,61.8467,,82.6,89.1477,63.2903,68.45,38.0,24.0105,52.6333,194.0,58.65,39.3606,67.1,69.6726,60.5008,44.08,,40.5865,46.4444,13.5661,48.4806,16.887,76.75,43.0723
2001-05-09,5492.08,45.675,20.1,56.2317,37.01,304.7448,3.2,31.7669,45.8309,41.3869,132.6,65.3,,34.4418,18.3,19.99,,16.515,61.3355,,81.05,90.0565,61.6935,68.2,38.24,24.2879,52.3167,196.6,57.4,39.0199,68.5,69.5278,59.7517,43.14,,40.6852,48.4828,13.2943,48.3833,17.1447,76.3,43.265
2001-05-10,5606.46,46.2424,20.8,55.3636,38.44,307.0361,3.3,32.9242,48.1212,41.4041,136.4,66.5,,35.0787,18.54,21.25,,16.965,62.5282,,81.5,90.8001,64.0645,70.6,38.6,23.4249,52.3333,203.0,57.7,39.2925,70.0,68.9001,61.9109,44.7,,41.6967,47.7345,13.2943,48.3444,17.022,77.25,43.8432
2001-05-11,5567.25,46.2896,21.02,55.3302,37.84,302.6368,3.24,32.8061,48.2177,40.9235,135.2,66.4,,34.8428,18.49,21.7,,16.9,60.867,,81.0,89.5608,63.5806,69.5,38.5,23.4866,53.6667,203.5,60.1,39.0654,70.0,68.7552,60.8533,44.0,,41.302,48.5086,13.372,48.9182,16.887,76.75,44.5658
2001-05-14,5487.72,46.6206,21.0,55.0964,36.38,288.1557,3.34,32.1684,48.0489,39.6879,132.8,65.1,,34.9372,18.49,21.65,,16.755,59.291,,79.15,90.0565,63.1935,64.9,38.8,23.9489,53.3833,199.8,61.0,39.1562,69.55,68.0793,60.2805,43.45,,41.1786,47.7087,13.7989,48.3833,17.0465,75.65,44.0841
2001-05-15,5544.13,46.6395,20.9,54.7625,37.16,298.2375,3.34,32.1212,48.6516,39.2931,136.0,64.6,,35.0787,18.33,22.66,,17.04,60.0151,,78.8,93.3613,62.1774,64.5,39.5,23.2862,52.9,203.6,60.45,39.3152,71.45,68.0793,61.6024,44.2,,41.8941,47.7345,14.1289,49.0641,18.016,75.25,42.8073
2001-05-16,5522.69,46.9043,21.48,56.4321,35.7,294.2047,3.34,32.0267,49.6642,38.1862,134.0,65.0,,34.5598,18.16,22.99,,17.15,59.6318,,78.0,92.5351,61.6935,63.9,39.2,23.4557,54.0,200.0,60.6,39.5196,71.35,70.1554,62.5718,43.49,,41.5734,48.3538,13.634,49.1613,17.3656,75.55,43.3614
2001-05-17,5592.65,47.7554,21.65,57.9347,36.0,302.3619,3.55,32.7636,50.3392,38.6238,140.6,66.7,,34.5598,18.34,23.0,,16.965,61.3355,,77.0,93.1961,63.5806,65.9,40.1,23.7177,56.1667,203.0,58.0,40.0874,71.65,70.7348,61.6024,44.95,,41.598,47.9925,14.1677,49.7935,17.5497,76.8,44.2045
2001-05-18,5638.24,48.2282,21.73,57.7678,33.4,307.7694,3.5,33.5383,49.6642,39.4819,142.2,66.05,,34.8664,18.7,23.27,,17.1,61.2503,,77.05,91.5437,62.9032,67.0,40.0,23.6561,56.1,209.3,58.7,40.6552,72.0,71.3142,64.2463,45.6,,43.1031,48.5344,14.0221,49.599,17.3042,77.45,43.7227
2001-05-21,5652.04,48.2282,22.3,57.4338,34.59,297.046,3.9,33.7178,50.5321,39.4304,146.3,66.0,,34.4418,18.48,23.57,,16.805,61.5485,,77.05,91.2132,61.3548,67.05,39.7,23.6098,57.1667,208.6,58.0,40.678,72.5,70.3486,64.5107,46.59,,43.4732,49.8503,14.0415,48.6264,17.611,77.5,44.0118
2001-05-22,5693.47,47.0083,22.2,56.4321,36.15,293.2882,4.19,32.8487,50.6285,38.9327,150.5,65.35,,34.2767,18.39,23.84,,16.55,62.1874,,77.95,89.726,64.7903,69.9,40.97,23.7331,57.6,211.8,58.1,40.2237,73.4,72.473,64.9073,48.14,,43.1031,49.0246,13.7795,48.6264,17.427,79.45,43.2409
2001-05-23,5630.74,47.9445,21.88,55.7643,34.25,294.938,4.24,32.8487,50.5803,39.0872,148.8,65.85,,34.1115,17.72,23.95,,16.5,61.0374,,76.85,90.6349,64.2581,68.55,42.4,24.0414,55.5167,210.3,58.4,39.1108,72.75,72.0868,64.6429,46.85,,42.807,48.7924,13.5855,48.9182,17.427,78.6,41.8196
2001-05-24,5656.47,48.2282,21.9,56.1983,34.3,293.2882,4.24,33.5383,50.6768,39.645,147.4,66.0,,34.5598,17.7,23.71,,16.475,61.3355,,78.0,90.8827,63.9194,68.55,42.1,24.3033,54.3333,210.0,57.1,39.1562,72.25,71.5556,64.731,46.9,,43.4238,49.0246,13.6825,49.2586,17.5742,78.45,42.735
2001-05-25,5581.94,47.85,21.75,55.2634,31.95,296.0378,4.25,32.6881,49.8088,38.967,144.0,65.45,,34.7249,17.12,22.9,,16.3,60.6966,,77.75,89.8913,63.3387,67.8,41.03,24.1338,54.9167,208.7,56.2,38.7474,71.75,71.1694,64.3785,47.13,,42.9797,48.7666,13.0809,49.0154,17.6724,78.0,41.7233
2001-05-28,5606.32,47.9445,21.75,56.165,31.8,307.0361,4.21,32.2535,49.6642,39.5677,141.0,65.7,,34.8192,17.16,22.9,,16.15,60.4836,,78.1,91.4611,63.1935,68.25,41.1,24.3496,55.4167,209.5,56.15,39.6786,73.2,70.6865,63.4091,47.35,,43.4238,48.7924,13.2749,49.1127,17.6724,78.6,43.1205
2001-05-29,5542.27,46.8003,21.41,55.4637,30.85,316.2014,4.2,32.3574,49.6642,38.701,141.7,65.5,,33.9936,16.9,22.9,,16.0,58.6521,,76.5,89.3956,61.7903,67.25,41.47,24.3496,55.0333,208.5,56.5,38.7701,71.9,69.8657,63.0566,45.02,,43.5472,48.3796,13.3429,48.1402,17.5742,76.8,42.1569
2001-05-30,5444.27,45.4858,21.99,54.1614,29.26,319.8675,4.19,31.4316,49.5678,37.8858,134.9,65.4,,35.3854,17.13,22.42,,16.12,56.0539,,75.5,86.5865,59.8064,67.3,40.75,24.5037,54.8667,206.1,55.75,38.0433,71.35,68.2241,62.5718,42.0,,43.0044,48.8956,12.8674,47.7512,17.3288,75.9,42.181
2001-05-31,5454.19,45.5142,21.68,54.8961,29.95,315.8348,4.09,31.6488,49.4231,37.2851,136.1,64.5,,36.329,17.56,23.22,,15.95,55.3724,,76.5,91.048,59.8064,67.0,41.11,24.966,54.4833,205.0,55.15,39.9512,72.5,68.5621,61.9109,42.0,,42.4122,48.6376,12.6539,48.9182,16.8501,75.3,42.1569
2001-06-01,5432.71,46.5166,21.53,54.6623,29.3,313.3601,3.98,31.1481,49.2784,36.8132,133.5,64.4,,36.1403,17.58,23.88,,16.03,54.1797,,78.15,89.8087,60.0,65.95,41.36,24.6578,54.5167,205.0,54.0,38.6565,71.8,68.1758,61.8227,40.7,,43.1771,48.5086,13.0032,47.9943,17.3901,74.95,42.7591
2001-06-04,5432.71,46.5166,21.53,54.6623,29.3,313.3601,3.98,31.1481,49.2784,36.8132,133.5,64.4,,36.1403,17.58,23.88,,16.03,54.1797,,78.15,89.8087,60.0,65.95,41.36,24.6578,54.5167,205.0,54.0,38.6565,71.8,68.1758,61.8227,40.7,,43.1771,48.5086,13.0032,47.9943,17.3901,74.95,42.7591
2001-06-05,5516.27,45.8168,21.5,54.295,30.21,320.784,4.0,32.5463,49.7606,36.9247,139.0,63.7,,36.329,17.94,24.05,,16.01,54.6908,,80.0,87.8258,59.3226,66.7,42.01,25.1047,55.85,206.9,54.0,38.702,73.05,69.8175,63.0566,43.15,,44.2874,48.586,13.0032,47.1676,17.8565,75.35,43.3855
2001-06-06,5496.49,46.0532,21.4,54.1281,30.45,320.5091,4.15,32.6786,50.0499,36.8561,141.4,62.95,,36.5649,18.1,23.85,,16.015,53.5408,,80.35,90.7175,60.5323,66.5,41.93,25.9986,56.0,206.0,53.55,38.9972,72.35,67.693,63.0566,43.5,,43.2018,48.6634,13.1391,47.3719,18.0528,75.7,43.4818
